

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
1842.150  000.042  000.042: require('plugins.nvim-treesitter')
1842.212  000.055  000.055: require('plugins.nvim-treesitter-text-objects')
1842.262  000.046  000.046: require('plugins.nvim-webdev-icons')
1842.306  000.041  000.041: require('plugins.surround')
1842.359  000.049  000.049: require('plugins.telescope')
1842.425  000.050  000.050: require('plugins.vim-tmux-navigator')
1842.466  000.038  000.038: require('plugins.winbar')
1843.451  000.048  000.048: require('vim.inspect')
1844.664  000.315  000.315: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/filetype.lua
1846.390  000.164  000.164: require('tailscheme.palette')
1846.392  000.391  000.227: require('tailscheme.theme')
1846.393  000.792  000.401: require('tailscheme')
1846.819  001.385  000.593: sourcing /Users/win/.local/share/nvim/lazy/tailscheme/colors/tailscheme.vim
1847.661  000.183  000.183: require('gitsigns.async')
1847.897  000.234  000.234: require('gitsigns.config')
1848.108  000.209  000.209: require('gitsigns.debug.log')
1848.112  001.035  000.408: require('gitsigns')
1849.571  000.228  000.228: require('ibl.utils')
1849.576  000.437  000.209: require('ibl.config')
1849.928  000.173  000.173: require('ibl.indent')
1849.932  000.355  000.181: require('ibl.hooks')
1849.933  000.953  000.162: require('ibl.highlights')
1850.100  000.166  000.166: require('ibl.autocmds')
1850.481  000.380  000.380: require('ibl.inlay_hints')
1850.605  000.122  000.122: require('ibl.virt_text')
1851.165  000.389  000.389: require('ibl.scope_languages')
1851.174  000.568  000.179: require('ibl.scope')
1851.181  002.957  000.768: require('ibl')
1852.708  000.533  000.533: require('vim.lsp.log')
1853.728  001.019  001.019: require('vim.lsp.protocol')
1854.846  000.441  000.441: require('vim.lsp._snippet')
1854.857  001.128  000.687: require('vim.lsp.util')
1854.892  003.114  000.434: require('vim.lsp.handlers')
1855.221  000.328  000.328: require('vim.lsp.rpc')
1855.437  000.211  000.211: require('vim.lsp.sync')
1855.725  000.287  000.287: require('vim.lsp.semantic_tokens')
1856.039  000.278  000.278: require('vim.lsp.buf')
1856.377  000.337  000.337: require('vim.lsp.diagnostic')
1856.652  000.274  000.274: require('vim.lsp.codelens')
1856.738  005.413  000.584: require('vim.lsp')
1857.213  000.178  000.178: sourcing /Users/win/.local/share/nvim/lazy/winbar.nvim/plugin/winbar.lua
1857.748  000.138  000.138: require('winbar.config')
1857.749  000.524  000.386: require('winbar')
1858.532  000.107  000.107: sourcing /Users/win/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
1859.307  000.316  000.316: require('nvim-web-devicons.icons-default')
1859.392  000.848  000.532: require('nvim-web-devicons')
1859.427  001.289  000.333: require('nvim-web-devicons')
1859.515  000.087  000.087: require('winbar.utils')
1864.954  007.163  005.787: require('winbar.winbar')
1865.588  000.133  000.133: require('lualine_require')
1866.172  001.137  001.005: require('lualine')
1867.445  000.310  000.310: require('lualine.highlight')
1870.564  000.109  000.109: require('lualine.utils.mode')
1875.816  000.228  000.228: require('vim.treesitter.language')
1875.830  000.622  000.393: require('vim.treesitter.query')
1876.280  000.449  000.449: require('vim.treesitter._range')
1876.286  001.416  000.345: require('vim.treesitter.languagetree')
1876.293  001.871  000.456: require('vim.treesitter')
1876.295  001.990  000.118: require('nvim-treesitter.compat')
1877.812  001.143  001.143: require('nvim-treesitter.parsers')
1878.043  000.229  000.229: require('nvim-treesitter.utils')
1878.049  001.615  000.243: require('nvim-treesitter.ts_utils')
1878.054  001.758  000.142: require('nvim-treesitter.tsrange')
1878.320  000.265  000.265: require('nvim-treesitter.caching')
1878.328  004.256  000.244: require('nvim-treesitter.query')
1878.341  004.471  000.214: require('nvim-treesitter.configs')
1878.342  004.916  000.445: require('nvim-treesitter-textobjects')
1879.324  000.265  000.265: require('nvim-treesitter.info')
1879.551  000.225  000.225: require('nvim-treesitter.shell_command_selectors')
1879.573  000.805  000.316: require('nvim-treesitter.install')
1879.686  000.112  000.112: require('nvim-treesitter.statusline')
1879.860  000.173  000.173: require('nvim-treesitter.query_predicates')
1879.862  001.518  000.428: require('nvim-treesitter')
1880.095  000.128  000.128: require('nvim-treesitter.textobjects.shared')
1880.098  000.231  000.103: require('nvim-treesitter.textobjects.select')
1880.330  000.092  000.092: require('nvim-treesitter.textobjects.attach')
1880.432  000.100  000.100: require('nvim-treesitter.textobjects.repeatable_move')
1880.438  000.322  000.130: require('nvim-treesitter.textobjects.move')
1880.825  000.186  000.186: require('nvim-treesitter.textobjects.swap')
1880.992  000.146  000.146: require('nvim-treesitter.textobjects.lsp_interop')
1881.003  007.687  000.368: sourcing /Users/win/.local/share/nvim/lazy/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
1882.907  000.349  000.349: require('nvim-ts-autotag._log')
1883.071  000.163  000.163: require('nvim-ts-autotag.utils')
1883.079  000.861  000.349: require('nvim-ts-autotag.internal')
1883.080  001.191  000.330: require('nvim-ts-autotag')
1883.082  001.339  000.148: sourcing /Users/win/.local/share/nvim/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
1883.949  000.792  000.792: sourcing /Users/win/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
1885.465  000.193  000.193: require('nvim-treesitter.highlight')
1886.333  000.221  000.221: require('nvim-treesitter.locals')
1886.336  000.472  000.252: require('nvim-treesitter.incremental_selection')
1886.601  000.083  000.083: require('nvim-treesitter.indent')
1887.057  000.141  000.141: sourcing /Users/win/.local/share/nvim/lazy/nvim-ts-context-commentstring/plugin/ts_context_commentstring.lua
1887.372  000.760  000.619: require('ts_context_commentstring')
1887.737  000.364  000.364: require('ts_context_commentstring.config')
1887.747  015.111  003.419: require('nvim-treesitter')
1888.318  000.173  000.173: require('illuminate.util')
1888.707  000.362  000.362: require('illuminate.config')
1888.792  000.084  000.084: require('illuminate.reference')
1888.795  000.837  000.217: require('illuminate.highlight')
1888.800  001.039  000.202: require('illuminate.engine')
1889.022  000.209  000.209: require('illuminate')
1889.105  016.684  000.326: sourcing /Users/win/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim
1890.175  000.827  000.827: sourcing /Users/win/.local/share/nvim/lazy/vim-fugitive/plugin/fugitive.vim
1890.413  000.165  000.165: sourcing /Users/win/.local/share/nvim/lazy/vim-fugitive/ftdetect/fugitive.vim
1892.063  000.084  000.084: require('nvim-tree.notify')
1892.066  000.473  000.389: require('nvim-tree.events')
1892.379  000.069  000.069: require('nvim-tree.log')
1892.691  000.066  000.066: require('nvim-tree.iterators.node-iterator')
1892.718  000.337  000.271: require('nvim-tree.utils')
1892.786  000.068  000.068: require('nvim-tree.git.utils')
1892.913  000.126  000.126: require('nvim-tree.git.runner')
1893.058  000.143  000.143: require('nvim-tree.watcher')
1893.133  000.073  000.073: require('nvim-tree.explorer.node')
1893.135  000.990  000.174: require('nvim-tree.git')
1893.203  000.067  000.067: require('nvim-tree.explorer.watch')
1893.341  000.065  000.065: require('nvim-tree.explorer.node-builders')
1893.415  000.073  000.073: require('nvim-tree.explorer.sorters')
1893.635  000.064  000.064: require('nvim-tree.marks')
1893.637  000.221  000.157: require('nvim-tree.explorer.filters')
1893.896  000.181  000.181: require('nvim-tree.view')
1893.898  000.261  000.080: require('nvim-tree.live-filter')
1893.900  000.696  000.076: require('nvim-tree.explorer.explore')
1894.011  000.111  000.111: require('nvim-tree.explorer.reload')
1894.013  001.946  000.082: require('nvim-tree.explorer')
1894.015  002.567  000.147: require('nvim-tree.core')
1894.085  000.070  000.070: require('nvim-tree.renderer.components.padding')
1894.154  000.068  000.068: require('nvim-tree.renderer.components.icons')
1894.224  000.070  000.070: require('nvim-tree.renderer.components.full-name')
1894.564  000.117  000.117: require('nvim-tree.enum')
1894.639  000.074  000.074: require('nvim-tree.renderer.decorator')
1894.641  000.257  000.066: require('nvim-tree.renderer.decorator.bookmarks')
1894.710  000.069  000.069: require('nvim-tree.renderer.decorator.copied')
1894.784  000.073  000.073: require('nvim-tree.renderer.decorator.cut')
1895.023  000.165  000.165: require('nvim-tree.diagnostics')
1895.027  000.242  000.077: require('nvim-tree.renderer.decorator.diagnostics')
1895.157  000.130  000.130: require('nvim-tree.renderer.decorator.git')
1895.294  000.065  000.065: require('nvim-tree.buffers')
1895.295  000.137  000.071: require('nvim-tree.renderer.decorator.modified')
1895.436  000.140  000.140: require('nvim-tree.renderer.decorator.opened')
1895.439  001.214  000.167: require('nvim-tree.renderer.builder')
1895.441  004.156  000.169: require('nvim-tree.renderer')
1895.444  004.302  000.146: require('nvim-tree.lib')
1895.601  000.156  000.156: require('nvim-tree.appearance')
1896.542  000.360  000.360: require('nvim-tree.actions.finders.find-file')
1896.620  000.077  000.077: require('nvim-tree.actions.finders.search-node')
1896.621  000.570  000.133: require('nvim-tree.actions.finders')
1896.980  000.107  000.107: require('nvim-tree.actions.reloaders')
1896.984  000.288  000.180: require('nvim-tree.actions.fs.copy-paste')
1897.150  000.166  000.166: require('nvim-tree.actions.fs.create-file')
1897.222  000.071  000.071: require('nvim-tree.actions.fs.remove-file')
1897.296  000.073  000.073: require('nvim-tree.actions.fs.rename-file')
1897.373  000.076  000.076: require('nvim-tree.actions.fs.trash')
1897.374  000.753  000.079: require('nvim-tree.actions.fs')
1897.515  000.076  000.076: require('nvim-tree.actions.moves.item')
1897.587  000.071  000.071: require('nvim-tree.actions.moves.parent')
1897.687  000.100  000.100: require('nvim-tree.actions.moves.sibling')
1897.688  000.313  000.067: require('nvim-tree.actions.moves')
1897.844  000.085  000.085: require('nvim-tree.actions.node.file-popup')
1898.070  000.202  000.202: require('nvim-tree.actions.node.open-file')
1898.158  000.087  000.087: require('nvim-tree.actions.node.run-command')
1898.234  000.074  000.074: require('nvim-tree.actions.node.system-open')
1898.235  000.545  000.096: require('nvim-tree.actions.node')
1898.373  000.070  000.070: require('nvim-tree.actions.root.change-dir')
1898.479  000.104  000.104: require('nvim-tree.actions.root.dir-up')
1898.480  000.244  000.070: require('nvim-tree.actions.root')
1898.610  000.064  000.064: require('nvim-tree.actions.tree.find-file')
1898.746  000.070  000.070: require('nvim-tree.actions.tree.modifiers.collapse-all')
1898.868  000.122  000.122: require('nvim-tree.actions.tree.modifiers.expand-all')
1898.929  000.060  000.060: require('nvim-tree.actions.tree.modifiers.toggles')
1898.930  000.319  000.068: require('nvim-tree.actions.tree.modifiers')
1898.991  000.060  000.060: require('nvim-tree.actions.tree.open')
1899.055  000.063  000.063: require('nvim-tree.actions.tree.toggle')
1899.057  000.576  000.070: require('nvim-tree.actions.tree')
1899.058  003.147  000.145: require('nvim-tree.actions')
1899.132  000.074  000.074: require('nvim-tree.appearance.diagnostics')
1899.280  000.075  000.075: require('nvim-tree.keymap')
1899.282  000.149  000.074: require('nvim-tree.help')
1899.350  000.067  000.067: require('nvim-tree.marks.navigation')
1899.414  000.063  000.063: require('nvim-tree.marks.bulk-delete')
1899.480  000.066  000.066: require('nvim-tree.marks.bulk-trash')
1899.601  000.120  000.120: require('nvim-tree.marks.bulk-move')
1899.674  003.957  000.272: require('nvim-tree.api')
1899.676  004.074  000.117: require('nvim-tree.commands')
1899.773  000.095  000.095: require('nvim-tree.legacy')
1899.803  009.184  000.556: require('nvim-tree')
1911.532  000.213  000.213: require('mason-core.functional')
1911.610  000.076  000.076: require('mason-core.path')
1911.749  000.139  000.139: require('mason.settings')
1911.760  000.518  000.090: require('mason-core.log')
1911.761  000.599  000.081: require('mason-core.EventEmitter')
1911.852  000.090  000.090: require('mason-core.optional')
1912.010  000.081  000.081: require('mason-core.async')
1912.079  000.068  000.068: require('mason-core.async.uv')
1912.082  000.230  000.080: require('mason-core.fs')
1912.161  000.078  000.078: require('mason-registry.sources')
1912.298  000.064  000.064: require('mason-core.functional.data')
1912.401  000.103  000.103: require('mason-core.functional.function')
1912.434  000.271  000.105: require('mason-core.functional.list')
1912.442  001.376  000.109: require('mason-registry')
1912.769  000.087  000.087: require('mason-core.functional.relation')
1912.870  000.096  000.096: require('mason-core.functional.logic')
1912.884  000.306  000.123: require('mason-core.platform')
1912.965  000.080  000.080: require('mason-lspconfig.settings')
1912.966  000.524  000.138: require('mason-lspconfig')
1912.971  002.222  000.321: require('mason-tool-installer')
1912.980  002.418  000.196: sourcing /Users/win/.local/share/nvim/lazy/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
1914.118  000.101  000.101: require('fidget.spinner.patterns')
1914.120  000.205  000.104: require('fidget.spinner')
1914.198  000.076  000.076: require('fidget.options')
1914.201  000.369  000.088: require('fidget.progress.display')
1914.474  000.127  000.127: require('fidget.logger')
1914.477  000.275  000.148: require('fidget.progress.lsp')
1914.872  000.104  000.104: require('fidget.poll')
1914.876  000.214  000.110: require('fidget.notification.model')
1914.980  000.103  000.103: require('fidget.notification.window')
1915.164  000.183  000.183: require('fidget.notification.view')
1915.180  000.612  000.111: require('fidget.notification')
1915.182  000.704  000.093: require('fidget.progress.handle')
1915.206  001.455  000.107: require('fidget.progress')
1915.408  000.200  000.200: require('fidget.commands')
1915.570  000.079  000.079: require('fidget.integration.nvim-tree')
1915.738  000.167  000.167: require('fidget.integration.xcodebuild-nvim')
1915.754  000.344  000.099: require('fidget.integration')
1915.758  002.448  000.448: require('fidget')
1916.626  000.139  000.139: sourcing /Users/win/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
1918.275  000.387  000.387: require('lspconfig.util')
1918.457  000.180  000.180: require('lspconfig.async')
1918.459  000.838  000.271: require('lspconfig.configs')
1918.461  001.123  000.284: require('lspconfig')
1918.994  000.343  000.343: require('typescript-tools.config')
1919.314  000.319  000.319: require('typescript-tools.protocol.constants')
1920.394  000.121  000.121: require('plenary.bit')
1920.484  000.089  000.089: require('plenary.functional')
1920.506  000.528  000.318: require('plenary.path')
1920.803  000.296  000.296: require('plenary.job')
1920.812  001.118  000.294: require('typescript-tools.tsserver_provider')
1921.097  000.284  000.284: require('typescript-tools.process')
1921.269  000.171  000.171: require('typescript-tools.request_queue')
1921.397  000.127  000.127: require('typescript-tools.protocol.progress')
1921.575  000.177  000.177: require('typescript-tools.protocol.module_mapper')
1921.747  000.171  000.171: require('typescript-tools.protocol.pending_diagnostic')
1922.526  000.084  000.084: require('plenary.tbl')
1922.528  000.163  000.079: require('plenary.vararg.rotate')
1922.529  000.245  000.082: require('plenary.vararg')
1922.614  000.085  000.085: require('plenary.errors')
1922.618  000.423  000.093: require('plenary.async.async')
1923.025  000.155  000.155: require('plenary.async.structs')
1923.031  000.248  000.093: require('plenary.async.control')
1923.035  000.336  000.089: require('plenary.async.util')
1923.038  000.419  000.083: require('plenary.async.tests')
1923.039  000.981  000.139: require('plenary.async')
1923.543  000.503  000.503: require('plenary.async.uv_async')
1923.913  000.240  000.240: require('typescript-tools.utils')
1924.096  000.181  000.181: require('vim.ui')
1924.098  000.554  000.132: require('typescript-tools.async')
1924.103  002.355  000.317: require('typescript-tools.api')
1924.742  000.639  000.639: require('typescript-tools.protocol.utils')
1924.750  005.435  000.394: require('typescript-tools.tsserver')
1925.703  000.295  000.295: require('typescript-tools.autocommands.common')
1925.711  000.627  000.332: require('typescript-tools.autocommands.diagnostics')
1926.093  000.381  000.381: require('typescript-tools.autocommands.code_lens')
1926.438  000.344  000.344: require('typescript-tools.autocommands.jsx_close_tag')
1926.439  001.688  000.336: require('typescript-tools.autocommands')
1926.613  000.173  000.173: require('typescript-tools.custom_handlers')
1926.784  000.171  000.171: require('typescript-tools.request_router')
1927.002  000.216  000.216: require('typescript-tools.internal_commands')
1927.003  008.541  000.195: require('typescript-tools.rpc')
1927.008  010.322  000.659: require('typescript-tools')
1927.598  000.484  000.484: require('lspconfig.manager')
1928.217  000.333  000.333: sourcing /Users/win/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
1928.923  000.255  000.255: require('cmp_nvim_lsp.source')
1928.926  000.579  000.324: require('cmp_nvim_lsp')
1929.414  000.393  000.393: require('mason')
1929.741  000.152  000.152: require('mason-core.functional.string')
1929.754  000.330  000.178: require('mason.api.command')
1930.415  000.368  000.368: require('mason-lspconfig.notify')
1930.417  000.548  000.180: require('mason-lspconfig.lspconfig_hook')
1930.724  000.138  000.138: require('mason-core.functional.table')
1930.745  000.327  000.189: require('mason-lspconfig.mappings.server')
1930.945  000.198  000.198: require('mason-lspconfig.server_config_extensions')
1931.115  000.169  000.169: require('lspconfig.server_configurations.omnisharp')
1931.871  000.268  000.268: require('mason-core.functional.number')
1931.882  000.535  000.268: require('mason-lspconfig.api.command')
1932.713  000.591  000.591: require('lspconfig.server_configurations.graphql')
1933.911  000.275  000.275: require('lspconfig.server_configurations.html')
1935.940  000.371  000.371: require('lspconfig.server_configurations.tailwindcss')
1936.836  000.238  000.238: require('lspconfig.server_configurations.lua_ls')
1937.633  000.234  000.234: require('lspconfig.server_configurations.yamlls')
1938.758  000.195  000.195: require('lspconfig.server_configurations.jsonls')
1940.375  000.543  000.543: require('lspconfig.server_configurations.cssls')
1940.982  000.262  000.262: require('lspconfig.server_configurations.eslint')
1943.046  000.731  000.731: require('telescope-any')
1944.643  000.224  000.224: sourcing /Users/win/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
1945.503  000.265  000.265: require('telescope._extensions')
1945.506  000.848  000.583: require('telescope')
1946.338  000.162  000.162: require('plenary.strings')
1946.473  000.129  000.129: require('telescope.deprecated')
1947.159  000.297  000.297: require('plenary.log')
1947.170  000.497  000.201: require('telescope.log')
1947.415  000.086  000.086: require('telescope.state')
1947.419  000.248  000.162: require('telescope.utils')
1947.422  000.948  000.203: require('telescope.sorters')
1948.214  002.364  001.124: require('telescope.config')
1948.603  000.182  000.182: require('plenary.window.border')
1948.671  000.067  000.067: require('plenary.window')
1948.753  000.081  000.081: require('plenary.popup.utils')
1948.755  000.539  000.210: require('plenary.popup')
1948.846  000.091  000.091: require('telescope.pickers.scroller')
1948.976  000.129  000.129: require('telescope.actions.state')
1949.211  000.234  000.234: require('telescope.actions.utils')
1949.661  000.259  000.259: require('telescope.actions.mt')
1949.668  000.456  000.197: require('telescope.actions.set')
1949.850  000.085  000.085: require('telescope.config.resolve')
1949.851  000.183  000.098: require('telescope.pickers.entry_display')
1950.079  000.227  000.227: require('telescope.from_entry')
1950.226  004.719  000.497: require('telescope.actions')
1950.617  000.089  000.089: require('telescope._extensions.file_browser.utils')
1952.145  001.527  001.527: require('plenary.scandir')
1952.163  001.830  000.214: require('telescope._extensions.file_browser.actions')
1952.872  000.450  000.450: require('telescope._extensions.file_browser.git')
1952.974  000.100  000.100: require('telescope._extensions.file_browser.fs_stat')
1952.976  000.722  000.173: require('telescope._extensions.file_browser.make_entry')
1953.295  000.106  000.106: require('plenary.class')
1953.314  000.211  000.105: require('telescope._')
1953.571  000.256  000.256: require('telescope.make_entry')
1953.572  000.595  000.128: require('telescope.finders.async_oneshot_finder')
1953.736  000.077  000.077: require('telescope.finders.async_static_finder')
1953.816  000.078  000.078: require('telescope.finders.async_job_finder')
1953.818  000.245  000.090: require('telescope.finders')
1953.842  001.678  000.115: require('telescope._extensions.file_browser.finders')
1954.273  000.090  000.090: require('telescope.debounce')
1954.407  000.133  000.133: require('telescope.mappings')
1954.494  000.086  000.086: require('telescope.pickers.highlights')
1954.573  000.078  000.078: require('telescope.pickers.window')
1954.745  000.083  000.083: require('telescope.algos.linked_list')
1954.747  000.173  000.090: require('telescope.entry_manager')
1954.841  000.093  000.093: require('telescope.pickers.multi')
1954.848  000.925  000.271: require('telescope.pickers')
1954.849  001.007  000.082: require('telescope._extensions.file_browser.picker')
1954.933  000.083  000.083: require('telescope._extensions.file_browser.config')
1954.934  004.707  000.110: require('telescope._extensions.file_browser')
1956.520  000.366  000.366: require('telescope.previewers.previewer')
1956.953  000.432  000.432: require('telescope.previewers.term_previewer')
1957.356  000.108  000.108: require('plenary.context_manager')
1957.359  000.195  000.087: require('telescope.previewers.utils')
1958.825  001.465  001.465: require('plenary.filetype')
1958.985  002.031  000.371: require('telescope.previewers.buffer_previewer')
1959.005  003.015  000.186: require('telescope.previewers')
1959.008  003.307  000.292: require('telescope._extensions.media_files')
1959.935  000.824  000.824: require('fzf_lib')
1959.937  000.927  000.102: require('telescope._extensions.fzf')
1961.306  000.083  000.083: require('harpoon.utils')
1961.308  000.188  000.105: require('harpoon.logger')
1961.629  000.094  000.094: require('harpoon.autocmd')
1961.632  000.233  000.139: require('harpoon.buffer')
1961.731  000.098  000.098: require('harpoon.extensions')
1961.733  000.425  000.094: require('harpoon.ui')
1961.825  000.091  000.091: require('harpoon.data')
1961.940  000.114  000.114: require('harpoon.config')
1962.126  000.185  000.185: require('harpoon.list')
1962.251  001.754  000.752: require('harpoon')
1962.415  000.093  000.093: require('telescope._extensions.marks')
1962.417  002.333  000.486: require('telescope._extensions.harpoon')
1962.762  000.167  000.167: require('telescope._extensions.tmux.pane_contents')
1963.050  000.104  000.104: require('telescope._extensions.tmux.utils')
1963.144  000.093  000.093: require('telescope._extensions.tmux.tmux_commands')
1963.146  000.383  000.186: require('telescope._extensions.tmux.sessions')
1963.251  000.105  000.105: require('telescope._extensions.tmux.windows')
1963.253  000.833  000.178: require('telescope._extensions.tmux')
1963.638  020.590  002.692: require('telescope.builtin')
1964.401  000.645  000.645: require('alpha')
1964.659  000.243  000.243: require('alpha.themes.dashboard')
1965.442  000.346  000.346: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/editorconfig.lua
1965.701  000.203  000.203: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/gzip.vim
1965.863  000.106  000.106: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/health.vim
1966.249  000.337  000.337: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/man.lua
1967.487  000.230  000.230: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
1967.573  001.273  001.043: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/matchit.vim
1967.842  000.216  000.216: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/matchparen.vim
1968.042  000.135  000.135: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/netrwPlugin.vim
1968.227  000.126  000.126: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/nvim.lua
1968.495  000.188  000.188: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/rplugin.vim
1968.668  000.129  000.129: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/shada.vim
1968.831  000.112  000.112: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/spellfile.vim
1969.128  000.233  000.233: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tarPlugin.vim
1969.360  000.160  000.160: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tohtml.vim
1969.513  000.108  000.108: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tutor.vim
1969.731  000.170  000.170: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/zipPlugin.vim
1970.158  000.147  000.147: sourcing /Users/win/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
1970.375  000.146  000.146: sourcing /Users/win/.local/share/nvim/lazy/indent-blankline.nvim/after/plugin/commands.lua
1970.414  1957.036  1837.969: require('core.lazy')
1970.415  1960.568  000.364: require('core')
1970.416  1960.877  000.309: sourcing /Users/win/.config/nvim/init.lua
1970.423  002.943: sourcing vimrc file(s)
1970.793  000.036  000.036: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/filetype.lua
1972.012  000.137  000.137: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/syntax/synload.vim
1972.382  000.972  000.835: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/syntax/syntax.vim
1972.401  000.970: inits 3
1974.828  002.427: reading ShaDa
1975.110  000.282: opening buffers
1975.929  000.264  000.264: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/autoload/codeium/util.vim
1976.444  000.389  000.389: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/autoload/codeium.vim
1976.817  000.313  000.313: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/autoload/codeium/command.vim
1976.866  001.619  000.654: sourcing /Users/win/.local/share/nvim/lazy/codeium.vim/plugin/codeium.vim
1977.009  000.280: BufEnter autocommands
1977.011  000.001: editing files in windows
1977.407  000.250  000.250: require('illuminate.providers.lsp')
1977.573  000.162  000.162: require('illuminate.providers.treesitter')
1977.956  000.382  000.382: require('illuminate.providers.regex')
1978.078  000.274: VimEnter autocommands
1978.101  000.023: UIEnter autocommands
1978.103  000.002: before starting main loop
1978.828  000.724: first screen update
1978.829  000.001: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.013  000.013: --- NVIM STARTING ---
000.807  000.794: event init
001.493  000.687: early init
002.268  000.775: locale set
002.390  000.122: init first window
003.024  000.634: inits 1
003.036  000.012: window checked
003.040  000.004: parsing arguments
004.376  000.044  000.044: require('vim.shared')
004.473  000.042  000.042: require('vim._options')
004.475  000.094  000.052: require('vim._editor')
004.477  000.265  000.127: require('vim._init_packages')
004.480  001.175: init lua interpreter
005.152  000.672: expanding arguments
005.194  000.042: inits 2
005.540  000.346: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.008  000.008: --- NVIM STARTING ---
000.093  000.085: event init
000.222  000.130: early init
000.575  000.353: locale set
000.622  000.047: init first window
000.948  000.326: inits 1
000.965  000.016: window checked
000.967  000.002: parsing arguments
001.409  000.042  000.042: require('vim.shared')
001.505  000.034  000.034: require('vim._options')
001.507  000.095  000.061: require('vim._editor')
001.508  000.190  000.053: require('vim._init_packages')
001.510  000.353: init lua interpreter
003.872  002.362: expanding arguments
003.985  000.114: inits 2
004.267  000.282: init highlight
004.268  000.001: waiting for UI
004.446  000.177: done waiting for UI
004.463  000.017: clear screen
004.661  000.199: init default mappings & autocommands
005.589  000.370  000.370: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/ftplugin.vim
005.818  000.153  000.153: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/indent.vim
006.697  000.006  000.006: require('vim.keymap')
007.324  000.905  000.899: require('core.keymaps')
008.066  000.740  000.740: require('core.options')
008.525  000.457  000.457: require('core.autocommands')
009.864  000.850  000.850: require('lazy')
009.897  000.014  000.014: require('ffi')
009.932  000.032  000.032: require('vim.loader')
010.034  000.023  000.023: require('vim.fs')
010.416  000.458  000.436: require('lazy.stats')
010.690  000.241  000.241: require('lazy.core.util')
011.050  000.358  000.358: require('lazy.core.config')
011.639  000.217  000.217: require('lazy.core.handler')
011.965  000.324  000.324: require('lazy.core.plugin')
011.980  000.926  000.385: require('lazy.core.loader')
012.883  000.313  000.313: require('plugins.alpha')
013.175  000.280  000.280: require('plugins.codeium')
013.421  000.233  000.233: require('plugins.colorizer')
013.767  000.337  000.337: require('plugins.colorscheme')
014.024  000.243  000.243: require('plugins.comment')
014.315  000.268  000.268: require('plugins.completion')
014.536  000.194  000.194: require('plugins.dressing')
014.818  000.275  000.275: require('plugins.formatting')
015.081  000.256  000.256: require('plugins.gitsigns')
015.286  000.195  000.195: require('plugins.harpoon')
015.472  000.176  000.176: require('plugins.illuminate')
015.679  000.203  000.203: require('plugins.indentline')
